"word{s-19494, h-50453}",in_s,in_h,prob_s,prob_h
dirtiest,1,1,5.129783523135324e-05,1.9820426931996114e-05
tellmiss,1,1,5.129783523135324e-05,1.9820426931996114e-05
contribute,1,1,5.129783523135324e-05,1.9820426931996114e-05
greatly,1,1,5.129783523135324e-05,1.9820426931996114e-05
urgh,1,1,5.129783523135324e-05,1.9820426931996114e-05
coach,1,1,5.129783523135324e-05,1.9820426931996114e-05
duvet,1,1,5.129783523135324e-05,1.9820426931996114e-05
predictive,1,1,5.129783523135324e-05,1.9820426931996114e-05
w8in,1,1,5.129783523135324e-05,1.9820426931996114e-05
4utxt,1,1,5.129783523135324e-05,1.9820426931996114e-05
24th,1,1,5.129783523135324e-05,1.9820426931996114e-05
sept.,1,1,5.129783523135324e-05,1.9820426931996114e-05
beverage,1,1,5.129783523135324e-05,1.9820426931996114e-05
v.pist,1,1,5.129783523135324e-05,1.9820426931996114e-05
surrender,1,1,5.129783523135324e-05,1.9820426931996114e-05
symptom,1,1,5.129783523135324e-05,1.9820426931996114e-05
1.u,1,1,5.129783523135324e-05,1.9820426931996114e-05
2.u,1,1,5.129783523135324e-05,1.9820426931996114e-05
3.u,1,1,5.129783523135324e-05,1.9820426931996114e-05
rdy,1,1,5.129783523135324e-05,1.9820426931996114e-05
realise,1,2,5.129783523135324e-05,3.964085386399223e-05
backwards,1,1,5.129783523135324e-05,1.9820426931996114e-05
abstract,1,1,5.129783523135324e-05,1.9820426931996114e-05
africa,1,1,5.129783523135324e-05,1.9820426931996114e-05
avin,1,1,5.129783523135324e-05,1.9820426931996114e-05
chit-chat,1,1,5.129783523135324e-05,1.9820426931996114e-05
logon,1,1,5.129783523135324e-05,1.9820426931996114e-05
w1a,1,1,5.129783523135324e-05,1.9820426931996114e-05
6zf,1,1,5.129783523135324e-05,1.9820426931996114e-05
118p/msg,1,1,5.129783523135324e-05,1.9820426931996114e-05
quiteamuzing,1,1,5.129783523135324e-05,1.9820426931996114e-05
thatscool,1,1,5.129783523135324e-05,1.9820426931996114e-05
probpop,1,1,5.129783523135324e-05,1.9820426931996114e-05
cu,1,1,5.129783523135324e-05,1.9820426931996114e-05
satthen,1,1,5.129783523135324e-05,1.9820426931996114e-05
4brekkie,1,1,5.129783523135324e-05,1.9820426931996114e-05
psxtra,1,1,5.129783523135324e-05,1.9820426931996114e-05
lrg,1,1,5.129783523135324e-05,1.9820426931996114e-05
portion,1,1,5.129783523135324e-05,1.9820426931996114e-05
£1000call,1,1,5.129783523135324e-05,1.9820426931996114e-05
300603t,1,1,5.129783523135324e-05,1.9820426931996114e-05
csbcm4235wc1n3xx.callcost150ppmmobilesvary,1,1,5.129783523135324e-05,1.9820426931996114e-05
mnths,2,1,0.00010259567046270647,1.9820426931996114e-05
engagement,1,1,5.129783523135324e-05,1.9820426931996114e-05
fixd,1,1,5.129783523135324e-05,1.9820426931996114e-05
njan,1,1,5.129783523135324e-05,1.9820426931996114e-05
vilikkam,1,1,5.129783523135324e-05,1.9820426931996114e-05
sudn,1,1,5.129783523135324e-05,1.9820426931996114e-05
chapter,1,1,5.129783523135324e-05,1.9820426931996114e-05
chop,1,1,5.129783523135324e-05,1.9820426931996114e-05
noooooooo,1,1,5.129783523135324e-05,1.9820426931996114e-05
09065171142-stopsms-08718727870150ppm,1,1,5.129783523135324e-05,1.9820426931996114e-05
firsg,1,1,5.129783523135324e-05,1.9820426931996114e-05
split,1,1,5.129783523135324e-05,1.9820426931996114e-05
wasnt,1,1,5.129783523135324e-05,1.9820426931996114e-05
heat,1,1,5.129783523135324e-05,1.9820426931996114e-05
applyed,1,1,5.129783523135324e-05,1.9820426931996114e-05
sumfing,1,1,5.129783523135324e-05,1.9820426931996114e-05
subscribe6gbp/mnth,2,1,0.00010259567046270647,1.9820426931996114e-05
3hrs,2,1,0.00010259567046270647,1.9820426931996114e-05
txtstop,2,1,0.00010259567046270647,1.9820426931996114e-05
hopeso,1,1,5.129783523135324e-05,1.9820426931996114e-05
amnow,1,1,5.129783523135324e-05,1.9820426931996114e-05
ithink,1,1,5.129783523135324e-05,1.9820426931996114e-05
tonsolitusaswell,1,1,5.129783523135324e-05,1.9820426931996114e-05
layin,1,1,5.129783523135324e-05,1.9820426931996114e-05
bedreal,1,1,5.129783523135324e-05,1.9820426931996114e-05
lotsof,1,1,5.129783523135324e-05,1.9820426931996114e-05
hiphop,1,1,5.129783523135324e-05,1.9820426931996114e-05
managed,1,2,5.129783523135324e-05,3.964085386399223e-05
oxygen,1,1,5.129783523135324e-05,1.9820426931996114e-05
resort,1,1,5.129783523135324e-05,1.9820426931996114e-05
roller,1,1,5.129783523135324e-05,1.9820426931996114e-05
recorder,1,1,5.129783523135324e-05,1.9820426931996114e-05
canname,1,1,5.129783523135324e-05,1.9820426931996114e-05
capital,1,2,5.129783523135324e-05,3.964085386399223e-05
australia,1,1,5.129783523135324e-05,1.9820426931996114e-05
mquiz,1,1,5.129783523135324e-05,1.9820426931996114e-05
82277.,1,1,5.129783523135324e-05,1.9820426931996114e-05
showr,1,1,5.129783523135324e-05,1.9820426931996114e-05
acted,1,2,5.129783523135324e-05,3.964085386399223e-05
upon,1,1,5.129783523135324e-05,1.9820426931996114e-05
ceiling,1,1,5.129783523135324e-05,1.9820426931996114e-05
presnts,1,1,5.129783523135324e-05,1.9820426931996114e-05
bcz,1,1,5.129783523135324e-05,1.9820426931996114e-05
jeevithathile,1,1,5.129783523135324e-05,1.9820426931996114e-05
irulinae,1,1,5.129783523135324e-05,1.9820426931996114e-05
neekunna,1,1,5.129783523135324e-05,1.9820426931996114e-05
prakasamanu,1,1,5.129783523135324e-05,1.9820426931996114e-05
sneham,1,1,5.129783523135324e-05,1.9820426931996114e-05
prakasam,1,1,5.129783523135324e-05,1.9820426931996114e-05
ennal,1,1,5.129783523135324e-05,1.9820426931996114e-05
'that,1,1,5.129783523135324e-05,1.9820426931996114e-05
mn,1,1,5.129783523135324e-05,1.9820426931996114e-05
is'love,1,1,5.129783523135324e-05,1.9820426931996114e-05
blowing,1,1,5.129783523135324e-05,1.9820426931996114e-05
firmware,1,1,5.129783523135324e-05,1.9820426931996114e-05
vijaykanth,1,1,5.129783523135324e-05,1.9820426931996114e-05
anythiing,1,1,5.129783523135324e-05,1.9820426931996114e-05
ripped,1,1,5.129783523135324e-05,1.9820426931996114e-05
www.clubmoby.com,1,1,5.129783523135324e-05,1.9820426931996114e-05
poly/true/pix/ringtones/games,1,1,5.129783523135324e-05,1.9820426931996114e-05
keypad,1,1,5.129783523135324e-05,1.9820426931996114e-05
btwn,1,1,5.129783523135324e-05,1.9820426931996114e-05
decade,1,1,5.129783523135324e-05,1.9820426931996114e-05
goverment,1,1,5.129783523135324e-05,1.9820426931996114e-05
expects,1,1,5.129783523135324e-05,1.9820426931996114e-05
loyal,2,1,0.00010259567046270647,1.9820426931996114e-05
spice,1,1,5.129783523135324e-05,1.9820426931996114e-05
prasanth,1,1,5.129783523135324e-05,1.9820426931996114e-05
ettans,1,1,5.129783523135324e-05,1.9820426931996114e-05
21/11/04,1,1,5.129783523135324e-05,1.9820426931996114e-05
appy,1,1,5.129783523135324e-05,1.9820426931996114e-05
fizz,1,1,5.129783523135324e-05,1.9820426931996114e-05
contains,1,1,5.129783523135324e-05,1.9820426931996114e-05
genus,1,1,5.129783523135324e-05,1.9820426931996114e-05
robinson,1,1,5.129783523135324e-05,1.9820426931996114e-05
print,1,2,5.129783523135324e-05,3.964085386399223e-05
out,1,1,5.129783523135324e-05,1.9820426931996114e-05
soz,1,1,5.129783523135324e-05,1.9820426931996114e-05
imat,1,1,5.129783523135324e-05,1.9820426931996114e-05
freinds,1,1,5.129783523135324e-05,1.9820426931996114e-05
sometext,1,1,5.129783523135324e-05,1.9820426931996114e-05
ref:9280114,1,1,5.129783523135324e-05,1.9820426931996114e-05
chloe,1,1,5.129783523135324e-05,1.9820426931996114e-05
150p/text,1,1,5.129783523135324e-05,1.9820426931996114e-05
wewa,1,1,5.129783523135324e-05,1.9820426931996114e-05
130.,1,1,5.129783523135324e-05,1.9820426931996114e-05
iriver,1,1,5.129783523135324e-05,1.9820426931996114e-05
255.,1,1,5.129783523135324e-05,1.9820426931996114e-05
bw,1,1,5.129783523135324e-05,1.9820426931996114e-05
hmmm.but,1,1,5.129783523135324e-05,1.9820426931996114e-05
surly,1,1,5.129783523135324e-05,1.9820426931996114e-05
0871-872-9758,1,1,5.129783523135324e-05,1.9820426931996114e-05
dokey,1,2,5.129783523135324e-05,3.964085386399223e-05
mmmmmmm,1,1,5.129783523135324e-05,1.9820426931996114e-05
snuggle,1,1,5.129783523135324e-05,1.9820426931996114e-05
contented,1,1,5.129783523135324e-05,1.9820426931996114e-05
whisper,1,1,5.129783523135324e-05,1.9820426931996114e-05
healthy,1,1,5.129783523135324e-05,1.9820426931996114e-05
2bold,1,1,5.129783523135324e-05,1.9820426931996114e-05
scraped,1,1,5.129783523135324e-05,1.9820426931996114e-05
barrel,1,1,5.129783523135324e-05,1.9820426931996114e-05
misfit,1,1,5.129783523135324e-05,1.9820426931996114e-05
sleepin,1,2,5.129783523135324e-05,3.964085386399223e-05
clearer,1,1,5.129783523135324e-05,1.9820426931996114e-05
peach,1,1,5.129783523135324e-05,1.9820426931996114e-05
tasts,1,1,5.129783523135324e-05,1.9820426931996114e-05
rayman,1,1,5.129783523135324e-05,1.9820426931996114e-05
golf,1,1,5.129783523135324e-05,1.9820426931996114e-05
activ8,1,1,5.129783523135324e-05,1.9820426931996114e-05
termsapply,1,1,5.129783523135324e-05,1.9820426931996114e-05
minor,1,2,5.129783523135324e-05,3.964085386399223e-05
shindig,1,1,5.129783523135324e-05,1.9820426931996114e-05
mins/texts,1,1,5.129783523135324e-05,1.9820426931996114e-05
phonebook,1,1,5.129783523135324e-05,1.9820426931996114e-05
rocking,1,1,5.129783523135324e-05,1.9820426931996114e-05
ash,1,1,5.129783523135324e-05,1.9820426931996114e-05
shijutta,1,1,5.129783523135324e-05,1.9820426931996114e-05
offense,1,1,5.129783523135324e-05,1.9820426931996114e-05
dvg,1,1,5.129783523135324e-05,1.9820426931996114e-05
vinobanagar,1,1,5.129783523135324e-05,1.9820426931996114e-05
ovulate.when,1,1,5.129783523135324e-05,1.9820426931996114e-05
3wks,1,1,5.129783523135324e-05,1.9820426931996114e-05
woah,1,1,5.129783523135324e-05,1.9820426931996114e-05
realising,1,1,5.129783523135324e-05,1.9820426931996114e-05
orh,1,1,5.129783523135324e-05,1.9820426931996114e-05
n8,1,1,5.129783523135324e-05,1.9820426931996114e-05
soon.xxx,1,1,5.129783523135324e-05,1.9820426931996114e-05
cool-mob,1,1,5.129783523135324e-05,1.9820426931996114e-05
frog-axel,1,1,5.129783523135324e-05,1.9820426931996114e-05
akon-lonely,1,1,5.129783523135324e-05,1.9820426931996114e-05
eyed-dont,1,1,5.129783523135324e-05,1.9820426931996114e-05
cashbin.co.uk,1,1,5.129783523135324e-05,1.9820426931996114e-05
www.cashbin.co.uk,1,1,5.129783523135324e-05,1.9820426931996114e-05
canteen,1,1,5.129783523135324e-05,1.9820426931996114e-05
stressfull,1,1,5.129783523135324e-05,1.9820426931996114e-05
continued,1,1,5.129783523135324e-05,1.9820426931996114e-05
president,1,1,5.129783523135324e-05,1.9820426931996114e-05
é,1,4,5.129783523135324e-05,7.928170772798445e-05
140,1,1,5.129783523135324e-05,1.9820426931996114e-05
180,1,1,5.129783523135324e-05,1.9820426931996114e-05
bedrm,1,1,5.129783523135324e-05,1.9820426931996114e-05
pleasured,1,1,5.129783523135324e-05,1.9820426931996114e-05
support.providing,1,1,5.129783523135324e-05,1.9820426931996114e-05
assistance,1,1,5.129783523135324e-05,1.9820426931996114e-05
whens,1,1,5.129783523135324e-05,1.9820426931996114e-05
1172.,1,1,5.129783523135324e-05,1.9820426931996114e-05
built,1,1,5.129783523135324e-05,1.9820426931996114e-05
lonlines,1,1,5.129783523135324e-05,1.9820426931996114e-05
lotz,1,1,5.129783523135324e-05,1.9820426931996114e-05
gailxx,1,1,5.129783523135324e-05,1.9820426931996114e-05
complacent,1,1,5.129783523135324e-05,1.9820426931996114e-05
denis,1,2,5.129783523135324e-05,3.964085386399223e-05
mina,1,1,5.129783523135324e-05,1.9820426931996114e-05
miwa,1,1,5.129783523135324e-05,1.9820426931996114e-05
hsbc,1,1,5.129783523135324e-05,1.9820426931996114e-05
woulda,1,2,5.129783523135324e-05,3.964085386399223e-05
-call,1,1,5.129783523135324e-05,1.9820426931996114e-05
09066649731from,1,1,5.129783523135324e-05,1.9820426931996114e-05
mth,1,1,5.129783523135324e-05,1.9820426931996114e-05
opposite,1,1,5.129783523135324e-05,1.9820426931996114e-05
heavily,1,1,5.129783523135324e-05,1.9820426931996114e-05
patrick,1,1,5.129783523135324e-05,1.9820426931996114e-05
swayze,1,1,5.129783523135324e-05,1.9820426931996114e-05
santa,4,1,0.00020519134092541295,1.9820426931996114e-05
calls1.50ppm,1,1,5.129783523135324e-05,1.9820426931996114e-05
30,1,1,5.129783523135324e-05,1.9820426931996114e-05
www.santacalling.com,1,1,5.129783523135324e-05,1.9820426931996114e-05
miserable,1,2,5.129783523135324e-05,3.964085386399223e-05
quarter,1,1,5.129783523135324e-05,1.9820426931996114e-05
nervous,1,1,5.129783523135324e-05,1.9820426931996114e-05
fired,1,1,5.129783523135324e-05,1.9820426931996114e-05
limping,1,1,5.129783523135324e-05,1.9820426931996114e-05
aa,1,1,5.129783523135324e-05,1.9820426931996114e-05
078498,1,1,5.129783523135324e-05,1.9820426931996114e-05
06.05.05,1,1,5.129783523135324e-05,1.9820426931996114e-05
oga,1,1,5.129783523135324e-05,1.9820426931996114e-05
poorly,1,1,5.129783523135324e-05,1.9820426931996114e-05
punishment,1,1,5.129783523135324e-05,1.9820426931996114e-05
brb,1,1,5.129783523135324e-05,1.9820426931996114e-05
predicte,1,1,5.129783523135324e-05,1.9820426931996114e-05
first-,1,1,5.129783523135324e-05,1.9820426931996114e-05
second-,1,1,5.129783523135324e-05,1.9820426931996114e-05
loosing,1,1,5.129783523135324e-05,1.9820426931996114e-05
smaller,1,1,5.129783523135324e-05,1.9820426931996114e-05
capacity,1,1,5.129783523135324e-05,1.9820426931996114e-05
sms.shsex.netun,1,1,5.129783523135324e-05,1.9820426931996114e-05
fgkslpopw,1,1,5.129783523135324e-05,1.9820426931996114e-05
fgkslpo,1,1,5.129783523135324e-05,1.9820426931996114e-05
0871277810710p/min,1,1,5.129783523135324e-05,1.9820426931996114e-05
defer,1,1,5.129783523135324e-05,1.9820426931996114e-05
admission,1,1,5.129783523135324e-05,1.9820426931996114e-05
checkmate,1,1,5.129783523135324e-05,1.9820426931996114e-05
chess,1,1,5.129783523135324e-05,1.9820426931996114e-05
persian,1,1,5.129783523135324e-05,1.9820426931996114e-05
phrase,1,1,5.129783523135324e-05,1.9820426931996114e-05
shah,1,1,5.129783523135324e-05,1.9820426931996114e-05
maat,1,1,5.129783523135324e-05,1.9820426931996114e-05
rat,1,1,5.129783523135324e-05,1.9820426931996114e-05
theme,1,1,5.129783523135324e-05,1.9820426931996114e-05
pee,1,1,5.129783523135324e-05,1.9820426931996114e-05
week+,1,1,5.129783523135324e-05,1.9820426931996114e-05
photoshop,1,1,5.129783523135324e-05,1.9820426931996114e-05
manageable,1,1,5.129783523135324e-05,1.9820426931996114e-05
29/10/0,1,1,5.129783523135324e-05,1.9820426931996114e-05
shoppin,1,2,5.129783523135324e-05,3.964085386399223e-05
too.pray,1,2,5.129783523135324e-05,3.964085386399223e-05
inshah,1,1,5.129783523135324e-05,1.9820426931996114e-05
s.this,1,1,5.129783523135324e-05,1.9820426931996114e-05
increase,1,1,5.129783523135324e-05,1.9820426931996114e-05
wife.dont,1,1,5.129783523135324e-05,1.9820426931996114e-05
it.i,1,1,5.129783523135324e-05,1.9820426931996114e-05
too.lets,1,1,5.129783523135324e-05,1.9820426931996114e-05
north,1,1,5.129783523135324e-05,1.9820426931996114e-05
carolina,1,1,5.129783523135324e-05,1.9820426931996114e-05
texas,1,1,5.129783523135324e-05,1.9820426931996114e-05
gre,1,1,5.129783523135324e-05,1.9820426931996114e-05
bomb,1,1,5.129783523135324e-05,1.9820426931996114e-05
breathing,1,1,5.129783523135324e-05,1.9820426931996114e-05
powerful,1,1,5.129783523135324e-05,1.9820426931996114e-05
weapon,1,1,5.129783523135324e-05,1.9820426931996114e-05
'heart,1,1,5.129783523135324e-05,1.9820426931996114e-05
lovly,1,1,5.129783523135324e-05,1.9820426931996114e-05
150p/msgrcvd,1,1,5.129783523135324e-05,1.9820426931996114e-05
customercare,1,1,5.129783523135324e-05,1.9820426931996114e-05
clas,1,1,5.129783523135324e-05,1.9820426931996114e-05
lit,1,1,5.129783523135324e-05,1.9820426931996114e-05
loooooool,1,1,5.129783523135324e-05,1.9820426931996114e-05
couch,1,1,5.129783523135324e-05,1.9820426931996114e-05
swashbuckling,1,1,5.129783523135324e-05,1.9820426931996114e-05
5.terror,1,1,5.129783523135324e-05,1.9820426931996114e-05
6.cruel,1,1,5.129783523135324e-05,1.9820426931996114e-05
7.romantic,1,1,5.129783523135324e-05,1.9820426931996114e-05
8.lovable,1,1,5.129783523135324e-05,1.9820426931996114e-05
9.decent,1,1,5.129783523135324e-05,1.9820426931996114e-05
.joker,1,1,5.129783523135324e-05,1.9820426931996114e-05
dip,1,1,5.129783523135324e-05,1.9820426931996114e-05
gek1510,1,1,5.129783523135324e-05,1.9820426931996114e-05
nuther,1,2,5.129783523135324e-05,3.964085386399223e-05
lyricalladie,1,1,5.129783523135324e-05,1.9820426931996114e-05
21/f,1,1,5.129783523135324e-05,1.9820426931996114e-05
yes-910,1,1,5.129783523135324e-05,1.9820426931996114e-05
no-910,1,1,5.129783523135324e-05,1.9820426931996114e-05
www.sms.ac/u/hmmross,1,1,5.129783523135324e-05,1.9820426931996114e-05
happiest,1,1,5.129783523135324e-05,1.9820426931996114e-05
when/where,1,1,5.129783523135324e-05,1.9820426931996114e-05
antibiotic,1,1,5.129783523135324e-05,1.9820426931996114e-05
abdomen,1,1,5.129783523135324e-05,1.9820426931996114e-05
gynae,1,1,5.129783523135324e-05,1.9820426931996114e-05
infection,1,2,5.129783523135324e-05,3.964085386399223e-05
6times,1,1,5.129783523135324e-05,1.9820426931996114e-05
exposed,1,1,5.129783523135324e-05,1.9820426931996114e-05
chastity,1,1,5.129783523135324e-05,1.9820426931996114e-05
device,1,1,5.129783523135324e-05,1.9820426931996114e-05
beating,1,1,5.129783523135324e-05,1.9820426931996114e-05
us,1,1,5.129783523135324e-05,1.9820426931996114e-05
gut,1,1,5.129783523135324e-05,1.9820426931996114e-05
wrenching,1,1,5.129783523135324e-05,1.9820426931996114e-05
tallahassee,1,1,5.129783523135324e-05,1.9820426931996114e-05
ou,1,1,5.129783523135324e-05,1.9820426931996114e-05
taka,1,1,5.129783523135324e-05,1.9820426931996114e-05
pobox202,1,1,5.129783523135324e-05,1.9820426931996114e-05
nr31,1,1,5.129783523135324e-05,1.9820426931996114e-05
7zs,1,1,5.129783523135324e-05,1.9820426931996114e-05
450pw,1,1,5.129783523135324e-05,1.9820426931996114e-05
ritten,1,1,5.129783523135324e-05,1.9820426931996114e-05
fold,1,1,5.129783523135324e-05,1.9820426931996114e-05
etc.,1,1,5.129783523135324e-05,1.9820426931996114e-05
warner,2,2,0.00010259567046270647,3.964085386399223e-05
colin,1,1,5.129783523135324e-05,1.9820426931996114e-05
farrell,1,1,5.129783523135324e-05,1.9820426931996114e-05
swat,1,1,5.129783523135324e-05,1.9820426931996114e-05
msg+ticket,1,1,5.129783523135324e-05,1.9820426931996114e-05
kiosk.valid,1,1,5.129783523135324e-05,1.9820426931996114e-05
4-7/12,1,1,5.129783523135324e-05,1.9820426931996114e-05
kiosk,1,1,5.129783523135324e-05,1.9820426931996114e-05
mre,1,1,5.129783523135324e-05,1.9820426931996114e-05
solihull,1,1,5.129783523135324e-05,1.9820426931996114e-05
nh,1,1,5.129783523135324e-05,1.9820426931996114e-05
mistake.u,1,1,5.129783523135324e-05,1.9820426931996114e-05
born.please,1,1,5.129783523135324e-05,1.9820426931996114e-05
2b,1,1,5.129783523135324e-05,1.9820426931996114e-05
terminated.we,1,1,5.129783523135324e-05,1.9820426931996114e-05
inconvenience,1,1,5.129783523135324e-05,1.9820426931996114e-05
henry,2,1,0.00010259567046270647,1.9820426931996114e-05
yard,1,1,5.129783523135324e-05,1.9820426931996114e-05
bergkamp,1,1,5.129783523135324e-05,1.9820426931996114e-05
margin,1,1,5.129783523135324e-05,1.9820426931996114e-05
it'snot,1,1,5.129783523135324e-05,1.9820426931996114e-05
unintentional,1,1,5.129783523135324e-05,1.9820426931996114e-05
nonetheless,1,1,5.129783523135324e-05,1.9820426931996114e-05
hooch,1,1,5.129783523135324e-05,1.9820426931996114e-05
toaday,1,1,5.129783523135324e-05,1.9820426931996114e-05
splat,1,1,5.129783523135324e-05,1.9820426931996114e-05
grazed,1,1,5.129783523135324e-05,1.9820426931996114e-05
confirm/deny,1,1,5.129783523135324e-05,1.9820426931996114e-05
hearin,1,1,5.129783523135324e-05,1.9820426931996114e-05
yah,1,1,5.129783523135324e-05,1.9820426931996114e-05
torture,1,1,5.129783523135324e-05,1.9820426931996114e-05
hopeing,1,1,5.129783523135324e-05,1.9820426931996114e-05
sexychat,1,1,5.129783523135324e-05,1.9820426931996114e-05
started.india,1,1,5.129783523135324e-05,1.9820426931996114e-05
court,1,1,5.129783523135324e-05,1.9820426931996114e-05
